venta_id,fecha,cliente_id,producto_id,cantidad,precio_unitario,canal
3742,2025-01-19,113,9,2,482.33,Tienda Física
3743,2025-02-05,773,15,1,98.24,App Móvil
3744,2024-12-15,463,73,5,447.5,Web
3745,2024-08-09,395,65,1,455.52,Tienda Física
3746,2024-08-23,797,199,1,353.79,Tienda Física
3747,2025-06-06,38,75,1,120.58,Web
3748,2025-02-04,88,104,3,385.34,App Móvil
3749,2025-01-10,221,28,3,234.27,Web
3750,2025-03-06,666,95,2,46.29,Tienda Física
3751,2024-08-05,317,29,4,446.44,Tienda Física
3752,2025-02-12,571,68,1,317.95,Web
3753,2025-06-04,92,102,3,339.81,App Móvil
3754,2024-11-26,560,150,1,344.66,App Móvil
3755,2024-10-16,464,17,1,117.32,Web
3756,2024-11-12,886,64,1,544.55,App Móvil
3757,2025-06-11,966,129,1,131.56,Tienda Física
3758,2025-04-08,297,91,1,40.62,Tienda Física
3759,2024-10-24,387,10,3,211.21,App Móvil
3760,2025-06-08,365,74,5,410.12,Tienda Física
3761,2025-01-06,913,51,2,218.13,Tienda Física
3762,2025-03-18,546,140,5,56.86,Tienda Física
3763,2025-03-13,937,90,4,139.26,Tienda Física
3764,2025-03-25,50,182,1,342.93,Web
3765,2024-11-08,893,40,2,186.17,App Móvil
3766,2024-09-11,27,60,1,39.79,Web
3767,2025-01-02,326,87,2,27.21,App Móvil
3768,2025-01-02,438,118,3,203.55,App Móvil
3769,2025-03-19,929,2,5,7.58,Tienda Física
3770,2024-09-29,234,185,5,257.81,Web
3771,2024-09-23,368,104,5,460.56,Tienda Física
3772,2024-06-28,233,168,1,5.76,App Móvil
3773,2025-05-21,276,71,3,355.71,Web
3774,2025-04-18,917,190,1,203.43,Tienda Física
3775,2024-08-09,641,18,3,242.89,App Móvil
3776,2024-12-20,202,30,5,517.38,App Móvil
3777,2025-06-19,455,86,2,383.76,App Móvil
3778,2025-04-29,751,170,5,33.92,Web
3779,2025-02-06,259,165,5,66.59,Web
3780,2024-10-22,146,68,2,308.96,Web
3781,2025-03-24,204,64,2,461.53,Tienda Física
3782,2025-04-08,84,176,3,191.05,Tienda Física
3783,2024-12-31,190,56,1,147.13,Web
3784,2025-01-06,169,26,5,303.22,Web
3785,2024-11-21,587,7,3,361.31,App Móvil
3786,2024-08-11,673,126,4,428.26,Tienda Física
3787,2025-05-17,25,38,3,579.96,App Móvil
3788,2025-05-23,141,197,1,27.29,Web
3789,2024-10-06,76,162,3,268.25,Tienda Física
3790,2025-02-28,130,145,3,452.39,App Móvil
3791,2024-10-14,383,58,3,39.68,Web
3792,2024-08-20,50,59,1,339.25,Web
3793,2025-05-07,418,98,3,116.08,App Móvil
3794,2024-10-23,190,105,3,94.59,Tienda Física
3795,2024-07-05,407,196,3,98.0,Tienda Física
3796,2025-01-20,296,151,4,467.88,Tienda Física
3797,2025-04-27,102,5,2,363.46,Web
3798,2025-04-06,960,101,2,323.92,Web
3799,2025-05-09,132,186,2,356.59,Tienda Física
3800,2024-10-16,219,12,3,6.81,App Móvil
3801,2025-01-07,418,188,1,464.62,Web
3802,2024-10-03,116,151,5,562.99,Tienda Física
3803,2025-03-28,996,139,3,34.95,Web
3804,2024-09-02,928,25,2,300.09,App Móvil
3805,2024-11-05,959,29,3,509.82,App Móvil
3806,2025-05-06,79,185,1,257.56,Web
3807,2025-04-13,913,29,2,460.93,Tienda Física
3808,2024-06-30,861,1,5,120.14,App Móvil
3809,2025-03-20,741,73,3,431.16,App Móvil
3810,2025-06-16,742,39,4,304.43,App Móvil
3811,2025-05-10,186,113,5,284.52,App Móvil
3812,2025-03-16,231,26,2,241.96,Web
3813,2024-11-27,689,22,4,260.66,Web
3814,2025-02-08,923,106,3,160.22,Tienda Física
3815,2024-11-17,147,83,3,138.09,Web
3816,2024-12-18,697,200,5,249.24,Web
3817,2024-10-21,69,47,1,537.63,Web
3818,2024-07-15,778,28,2,251.69,Web
3819,2025-01-06,290,197,5,28.87,Tienda Física
3820,2024-11-04,4,51,1,238.78,App Móvil
3821,2024-08-14,570,172,5,49.66,Tienda Física
3822,2025-01-22,259,61,2,519.51,Tienda Física
3823,2024-08-09,841,146,2,383.23,Web
3824,2024-07-02,318,125,4,491.86,App Móvil
3825,2024-12-24,160,155,4,123.1,Tienda Física
3826,2024-08-26,772,40,4,206.97,Tienda Física
3827,2025-04-21,866,168,5,6.55,App Móvil
3828,2025-01-29,596,100,3,342.35,App Móvil
3829,2024-08-23,953,130,1,439.08,Tienda Física
3830,2025-01-29,460,62,2,281.17,App Móvil
3831,2025-05-24,86,168,4,6.14,Web
3832,2024-07-09,869,42,3,525.88,Web
3833,2025-04-26,702,75,4,122.11,Tienda Física
3834,2024-10-08,866,186,5,352.99,Tienda Física
3835,2024-08-23,814,54,4,346.0,App Móvil
3836,2024-07-11,199,183,3,184.3,App Móvil
3837,2025-01-15,377,142,1,161.85,App Móvil
3838,2025-06-09,57,34,1,131.18,Web
3839,2024-08-09,257,52,4,71.91,App Móvil
3840,2025-04-30,626,33,3,414.19,Web
3841,2024-12-14,244,76,1,376.59,App Móvil
3842,2024-07-03,335,89,5,152.54,Tienda Física
3843,2024-10-01,566,100,4,307.32,App Móvil
3844,2024-07-22,639,140,5,70.75,App Móvil
3845,2025-05-22,80,135,4,456.11,App Móvil
3846,2025-05-10,949,171,2,468.36,App Móvil
3847,2024-10-16,716,22,3,249.26,Web
3848,2024-08-22,147,109,4,184.92,Tienda Física
3849,2024-12-11,383,165,2,57.44,Tienda Física
3850,2025-06-17,752,181,4,25.12,App Móvil
3851,2025-02-22,711,177,4,252.86,Tienda Física
3852,2025-05-02,483,14,3,496.57,Web
3853,2025-04-26,925,68,4,282.87,App Móvil
3854,2025-05-15,762,87,5,34.51,App Móvil
3855,2024-12-28,786,156,2,15.55,App Móvil
3856,2024-10-27,276,156,2,16.98,App Móvil
3857,2025-05-22,573,20,2,30.36,Tienda Física
3858,2024-11-01,947,30,3,527.14,Web
3859,2025-05-27,400,106,4,167.38,Web
3860,2024-11-01,256,65,2,456.23,App Móvil
3861,2024-11-13,669,168,3,6.63,App Móvil
3862,2024-06-30,878,71,2,430.43,Web
3863,2025-01-24,327,153,3,411.28,App Móvil
3864,2025-01-18,602,115,3,569.27,Tienda Física
3865,2024-11-14,324,144,1,380.87,Tienda Física
3866,2025-03-18,928,101,2,309.79,App Móvil
3867,2024-08-26,84,82,4,259.71,Web
3868,2025-01-02,335,11,5,391.94,App Móvil
3869,2025-05-16,258,118,3,197.54,App Móvil
3870,2024-08-07,202,129,3,149.44,Tienda Física
3871,2025-03-24,259,188,3,390.16,App Móvil
3872,2024-11-25,227,92,2,243.36,Tienda Física
3873,2024-10-27,309,123,3,48.18,Tienda Física
3874,2024-10-13,776,22,3,237.18,App Móvil
3875,2025-04-21,451,174,3,232.24,App Móvil
3876,2024-09-05,727,104,5,395.89,Tienda Física
3877,2025-04-26,872,171,2,449.31,App Móvil
3878,2024-11-05,936,95,2,46.77,Web
3879,2025-05-17,20,32,1,186.21,Tienda Física
3880,2024-10-25,604,115,2,596.28,App Móvil
3881,2024-09-19,761,194,1,68.71,Tienda Física
3882,2025-03-22,648,60,4,46.83,App Móvil
3883,2024-09-11,117,71,2,392.83,App Móvil
3884,2025-03-21,54,145,4,487.68,App Móvil
3885,2025-03-22,863,175,2,191.34,Web
3886,2024-12-15,16,126,2,422.36,Tienda Física
3887,2025-03-13,627,84,2,372.26,App Móvil
3888,2024-12-14,730,150,1,376.9,App Móvil
3889,2024-07-14,638,189,3,235.11,App Móvil
3890,2024-11-13,589,55,5,25.52,App Móvil
3891,2025-01-05,912,199,5,361.53,Web
3892,2024-08-12,449,153,2,413.44,Tienda Física
3893,2025-02-14,568,43,2,535.25,App Móvil
3894,2024-07-15,45,118,4,191.1,App Móvil
3895,2024-09-22,906,150,1,353.08,App Móvil
3896,2025-03-22,167,84,1,349.23,Tienda Física
3897,2025-06-12,762,28,1,241.23,App Móvil
3898,2025-03-31,321,115,2,539.3,Web
3899,2025-02-25,927,88,2,334.54,Web
3900,2025-06-09,387,165,5,66.72,Tienda Física
3901,2025-06-22,730,148,4,60.1,App Móvil
3902,2024-07-18,250,171,1,386.35,Tienda Física
3903,2025-02-07,197,7,5,419.09,Web
3904,2025-06-06,870,68,3,304.76,App Móvil
3905,2024-09-10,513,167,2,585.09,App Móvil
3906,2024-09-18,948,44,5,20.39,Tienda Física
3907,2024-07-05,218,82,5,293.15,Tienda Física
3908,2025-06-14,768,117,1,34.55,App Móvil
3909,2025-05-18,947,73,5,428.36,Web
3910,2025-06-20,547,19,5,67.11,Tienda Física
3911,2025-02-24,462,90,4,147.65,Web
3912,2025-04-19,69,88,4,263.46,Web
3913,2025-04-14,737,144,3,300.32,Tienda Física
3914,2024-10-15,384,57,5,273.7,App Móvil
3915,2024-08-12,351,132,2,217.69,App Móvil
3916,2024-11-06,994,99,5,461.37,Tienda Física
3917,2024-06-29,513,191,5,207.4,App Móvil
3918,2024-12-01,575,139,3,35.55,Web
3919,2024-09-14,983,117,5,35.5,Tienda Física
3920,2024-07-25,796,189,2,184.0,Web
3921,2025-05-14,248,184,1,151.1,Web
3922,2025-06-05,442,100,5,339.84,App Móvil
3923,2025-01-20,285,51,3,241.09,Tienda Física
3924,2024-09-04,17,154,4,321.01,Tienda Física
3925,2024-12-02,947,93,2,194.25,Tienda Física
3926,2025-02-24,83,76,5,320.56,Web
3927,2024-08-11,990,29,5,447.66,Tienda Física
3928,2024-08-24,469,47,4,526.26,Web
3929,2024-10-27,310,3,2,483.85,Web
3930,2025-05-02,491,159,1,118.81,App Móvil
3931,2025-04-27,706,165,1,57.38,App Móvil
3932,2025-01-09,28,127,1,115.94,App Móvil
3933,2025-05-21,476,153,1,470.88,App Móvil
3934,2024-11-01,166,119,4,155.98,Tienda Física
3935,2024-10-20,89,85,3,99.78,Tienda Física
3936,2024-10-01,629,86,3,333.88,App Móvil
3937,2025-05-21,717,129,1,145.53,Web
3938,2024-08-10,413,133,3,68.99,Tienda Física
3939,2025-04-12,666,149,5,352.18,App Móvil
3940,2025-02-24,624,191,3,226.96,Tienda Física
3941,2024-10-11,71,79,1,453.78,App Móvil
3942,2025-04-28,881,34,3,121.08,App Móvil
3943,2025-02-09,448,167,1,554.86,Web
3944,2024-09-15,43,75,1,116.1,App Móvil
3945,2024-09-20,23,91,3,39.66,Tienda Física
3946,2024-08-05,74,56,1,155.53,Web
3947,2025-01-17,6,159,5,111.12,Web
3948,2024-08-05,216,93,3,217.91,Web
3949,2024-07-02,542,77,2,344.55,Web
3950,2025-05-02,451,89,2,138.79,Tienda Física
3951,2024-11-18,321,159,1,118.64,Tienda Física
3952,2025-01-20,932,78,3,141.54,App Móvil
3953,2024-11-30,157,22,4,234.12,Web
3954,2025-05-25,14,82,3,244.9,Tienda Física
3955,2024-09-27,584,166,5,196.27,Web
3956,2025-06-17,495,18,2,294.66,Tienda Física
3957,2025-06-25,543,44,4,22.39,Tienda Física
3958,2024-08-16,883,45,5,141.9,Tienda Física
3959,2024-11-23,15,132,3,213.42,Web
3960,2024-07-26,74,61,2,454.12,Web
3961,2025-05-22,774,182,5,313.52,Web
3962,2025-01-04,727,51,4,226.6,Web
3963,2025-05-31,312,40,1,177.39,Tienda Física
3964,2025-01-21,786,167,2,563.57,App Móvil
3965,2024-08-05,539,128,3,481.82,Web
3966,2025-03-25,743,27,1,247.02,Web
3967,2025-05-12,360,36,1,468.23,Web
3968,2025-06-11,431,48,3,244.4,App Móvil
3969,2025-02-15,130,49,1,122.89,App Móvil
3970,2025-05-06,35,125,4,517.5,Tienda Física
3971,2024-07-27,643,15,4,110.02,Web
3972,2024-07-03,557,132,5,199.62,Web
3973,2025-06-08,243,22,4,278.15,Web
3974,2025-05-26,576,104,3,409.78,App Móvil
3975,2024-08-21,332,96,1,462.15,Tienda Física
3976,2025-02-14,895,114,4,391.73,App Móvil
3977,2024-07-06,187,197,3,30.35,App Móvil
3978,2024-10-02,486,161,4,34.03,Tienda Física
3979,2024-06-28,621,119,2,144.94,Tienda Física
3980,2024-12-19,600,72,2,327.95,App Móvil
3981,2024-07-10,437,123,4,45.57,Tienda Física
3982,2025-05-06,647,23,1,165.5,Tienda Física
3983,2024-12-25,821,51,1,234.97,Tienda Física
3984,2024-12-14,157,71,1,373.97,Web
3985,2024-09-06,131,8,4,165.96,App Móvil
3986,2025-03-23,264,4,2,491.23,Web
3987,2024-11-30,89,159,5,130.25,Web
3988,2024-10-09,800,22,3,273.93,App Móvil
3989,2024-11-28,915,112,4,232.94,Tienda Física
3990,2024-11-07,486,22,4,242.11,Tienda Física
3991,2024-08-28,692,197,4,33.08,Tienda Física
3992,2024-10-14,841,34,3,113.3,Tienda Física
3993,2024-08-09,63,41,4,259.1,Tienda Física
3994,2025-05-10,238,35,2,493.53,Web
3995,2025-01-16,291,92,5,209.07,Tienda Física
3996,2025-05-03,191,113,2,358.66,App Móvil
3997,2024-07-02,162,171,5,448.88,App Móvil
3998,2024-09-19,892,73,2,356.53,App Móvil
3999,2024-09-14,178,131,3,370.36,App Móvil
4000,2025-05-11,551,96,2,524.5,App Móvil
4001,2024-07-20,148,20,3,30.31,Tienda Física
4002,2024-09-29,29,153,1,408.26,Tienda Física
4003,2025-01-19,72,63,3,275.4,Tienda Física
4004,2025-06-17,959,55,4,25.97,Web
4005,2025-05-05,820,13,3,56.75,Web
4006,2025-01-12,770,174,3,215.68,Tienda Física
4007,2025-01-29,688,160,3,480.49,App Móvil
4008,2025-01-26,430,115,2,468.19,App Móvil
4009,2025-04-13,226,99,4,467.55,Web
4010,2024-11-17,927,56,3,148.42,App Móvil
4011,2025-01-28,912,99,4,362.9,Web
4012,2025-01-24,825,82,1,282.54,App Móvil
4013,2025-06-02,85,147,1,132.28,App Móvil
4014,2025-06-12,889,135,5,466.89,Web
4015,2024-10-22,311,68,1,320.17,App Móvil
4016,2025-04-15,728,162,1,271.26,App Móvil
4017,2024-12-29,83,180,2,39.97,App Móvil
4018,2025-05-13,380,111,3,421.9,App Móvil
4019,2024-09-13,477,183,1,228.2,Web
4020,2024-10-19,412,109,2,214.61,App Móvil
4021,2025-01-20,443,27,4,253.31,Web
4022,2024-09-10,509,128,5,447.92,Web
4023,2024-06-28,683,68,5,311.23,App Móvil
4024,2025-06-22,108,48,5,269.88,Tienda Física
4025,2024-06-30,345,174,2,186.25,Web
4026,2024-07-23,413,124,2,502.49,Web
4027,2024-08-17,705,29,4,418.72,Web
4028,2025-04-10,569,8,2,152.48,Tienda Física
4029,2024-12-21,612,31,3,407.71,Web
4030,2024-11-09,544,100,1,327.31,App Móvil
4031,2025-02-21,426,54,2,436.8,App Móvil
4032,2024-11-01,906,84,5,370.58,App Móvil
4033,2025-05-22,468,198,5,24.83,Tienda Física
4034,2024-11-16,118,73,3,414.84,App Móvil
4035,2025-06-24,770,12,2,6.65,Web
4036,2025-05-02,487,117,3,38.3,App Móvil
4037,2024-07-14,683,67,4,30.29,Tienda Física
4038,2025-05-15,963,76,3,381.81,App Móvil
4039,2024-09-06,643,112,5,269.01,Web
4040,2025-05-18,871,154,4,279.4,App Móvil
4041,2024-10-27,922,190,4,208.24,Web
4042,2024-08-19,932,196,3,90.65,Tienda Física
4043,2024-12-15,101,163,1,525.61,Tienda Física
4044,2024-12-01,657,65,1,490.19,Web
4045,2025-06-23,849,60,5,38.29,Web
4046,2025-01-21,98,157,2,67.76,App Móvil
4047,2024-10-31,65,73,4,414.26,Tienda Física
4048,2024-09-20,403,172,3,57.29,Web
4049,2025-03-12,7,159,2,111.61,App Móvil
4050,2024-07-14,561,174,5,198.42,App Móvil
4051,2024-07-11,317,31,5,407.91,Web
4052,2024-07-09,983,8,3,134.98,Tienda Física
4053,2024-08-04,555,177,1,255.17,App Móvil
4054,2024-10-14,396,151,1,497.7,Web
4055,2025-04-12,99,27,5,248.13,Tienda Física
4056,2025-02-17,979,195,2,318.0,Web
4057,2025-06-18,893,116,3,491.04,Web
4058,2024-09-04,181,82,5,230.32,Web
4059,2025-04-06,314,177,2,254.55,Tienda Física
4060,2025-03-22,922,55,1,21.5,Tienda Física
4061,2024-08-01,213,131,2,438.72,Tienda Física
4062,2024-09-28,158,88,1,300.53,App Móvil
4063,2024-07-19,214,133,1,68.29,App Móvil
4064,2025-03-10,306,54,2,378.27,Web
4065,2025-02-13,715,64,2,537.82,Tienda Física
4066,2024-07-01,364,126,3,467.36,Tienda Física
4067,2025-01-17,330,195,3,286.4,Tienda Física
4068,2025-04-12,502,30,5,423.72,Tienda Física
4069,2024-12-24,880,25,3,285.05,App Móvil
4070,2024-10-09,668,51,5,199.17,Tienda Física
4071,2024-11-12,379,171,2,397.11,Tienda Física
4072,2024-08-14,821,117,2,30.21,App Móvil
4073,2025-03-17,395,194,3,65.74,Web
4074,2025-04-15,134,156,1,15.26,Web
4075,2025-01-01,484,198,1,25.88,Web
4076,2025-01-24,125,143,5,136.1,App Móvil
4077,2024-10-19,88,151,5,446.82,App Móvil
4078,2024-11-17,873,56,1,160.57,Web
4079,2025-03-15,393,18,5,279.28,App Móvil
4080,2025-01-19,882,162,5,207.27,Tienda Física
4081,2025-05-22,78,64,4,464.39,Web
4082,2025-03-22,12,185,2,281.68,Web
4083,2025-03-15,613,45,2,174.88,App Móvil
4084,2025-04-18,129,161,2,38.5,Web
4085,2025-03-26,882,70,5,32.68,Tienda Física
4086,2024-12-19,174,34,3,113.89,Web
4087,2024-11-24,270,160,4,393.41,Tienda Física
4088,2025-03-22,79,62,2,317.0,Web
4089,2025-03-14,94,98,3,114.99,Web
4090,2025-04-05,438,35,4,407.52,Tienda Física
4091,2025-06-13,433,64,1,499.57,Web
4092,2025-01-10,220,11,5,429.45,App Móvil
4093,2025-03-14,356,34,4,123.86,App Móvil
4094,2024-10-29,859,137,5,320.42,Web
4095,2024-11-27,845,119,2,136.95,Tienda Física
4096,2024-11-26,795,167,2,539.09,App Móvil
4097,2025-03-16,808,122,1,380.08,Web
4098,2025-03-13,172,163,4,558.07,Tienda Física
4099,2025-05-09,836,15,1,111.1,Web
4100,2024-11-26,229,1,1,123.23,Tienda Física
4101,2025-04-19,762,127,4,121.0,App Móvil
4102,2024-11-12,355,79,4,421.28,App Móvil
4103,2024-10-31,54,170,2,32.59,App Móvil
4104,2024-10-21,807,113,1,309.55,Web
4105,2024-12-04,393,103,1,456.0,Tienda Física
4106,2024-08-25,106,68,4,311.5,App Móvil
4107,2024-11-07,36,120,4,394.75,Tienda Física
4108,2024-11-07,572,88,1,293.37,Web
4109,2024-11-27,295,157,2,62.94,Tienda Física
4110,2025-03-02,51,38,5,593.44,Web
4111,2024-07-22,372,74,2,470.43,App Móvil
4112,2024-12-12,457,72,4,352.64,Tienda Física
4113,2024-10-31,400,98,5,96.76,Tienda Física
4114,2025-01-25,482,167,5,487.26,Web
4115,2025-06-23,648,146,4,399.59,Web
4116,2025-03-10,527,70,4,36.34,Web
4117,2025-02-20,95,49,4,113.23,Tienda Física
4118,2025-05-21,494,88,1,338.49,Tienda Física
4119,2025-02-26,99,10,1,188.01,App Móvil
4120,2025-01-21,640,91,5,36.81,App Móvil
4121,2025-01-21,520,85,2,84.95,App Móvil
4122,2025-06-10,740,161,3,31.71,Tienda Física
4123,2024-11-25,455,188,2,471.33,Tienda Física
4124,2024-10-08,905,123,2,47.93,App Móvil
4125,2025-02-08,284,40,2,199.67,Tienda Física
4126,2024-07-29,979,175,1,188.66,Web
4127,2024-12-11,691,124,1,497.68,Web
4128,2025-02-23,383,16,2,213.62,Web
4129,2025-06-14,885,19,5,54.89,Tienda Física
4130,2024-08-01,87,146,4,348.06,App Móvil
4131,2025-05-23,194,196,3,77.0,Tienda Física
4132,2025-01-02,49,16,2,244.99,Tienda Física
4133,2025-04-23,346,149,2,430.93,Web
4134,2025-02-20,83,124,2,402.72,App Móvil
4135,2024-10-28,147,108,1,218.2,Tienda Física
4136,2024-08-15,374,109,1,218.92,Tienda Física
4137,2024-12-03,971,158,2,354.28,Tienda Física
4138,2025-02-03,43,198,5,23.84,App Móvil
4139,2024-09-17,946,34,2,108.65,Web
4140,2024-07-11,60,194,3,70.41,Tienda Física
4141,2024-10-11,813,54,3,359.74,Tienda Física
4142,2024-07-11,979,128,1,394.24,Tienda Física
4143,2024-09-17,288,107,5,470.88,App Móvil
4144,2024-10-09,491,184,5,171.71,Tienda Física
4145,2024-06-29,953,103,5,547.1,Tienda Física
4146,2025-04-12,691,119,4,122.72,Web
4147,2025-04-07,987,10,2,184.47,Tienda Física
4148,2025-02-02,549,87,1,28.73,App Móvil
4149,2024-10-02,126,135,4,440.67,App Móvil
4150,2024-07-30,791,41,3,252.19,App Móvil
4151,2025-05-31,489,33,4,407.97,Web
4152,2024-10-18,804,95,1,43.22,App Móvil
4153,2025-03-25,364,67,1,25.74,App Móvil
4154,2024-09-04,177,158,1,339.97,Tienda Física
4155,2024-08-11,224,51,1,201.59,App Móvil
4156,2025-03-01,48,133,5,79.41,Web
4157,2025-03-31,485,51,2,184.49,Web
4158,2025-05-16,1,49,4,144.95,Web
4159,2024-07-10,305,189,5,196.46,App Móvil
4160,2024-12-11,321,139,5,29.32,Web
4161,2025-01-26,309,95,4,47.81,Tienda Física
4162,2025-06-14,688,5,4,347.56,Tienda Física
4163,2024-11-30,492,16,1,215.44,Web
4164,2025-05-25,579,173,4,548.68,App Móvil
4165,2025-03-30,473,109,1,207.28,Web
4166,2024-07-24,912,39,3,355.81,Tienda Física
4167,2025-01-16,877,124,4,483.86,Web
4168,2025-04-21,749,53,4,151.74,App Móvil
4169,2024-08-19,114,183,2,215.76,Web
4170,2024-09-30,476,6,2,434.8,Tienda Física
4171,2025-05-01,623,165,4,60.68,App Móvil
4172,2024-11-18,4,185,3,300.71,Tienda Física
4173,2025-03-10,42,53,1,131.26,App Móvil
4174,2024-09-03,792,8,5,152.94,Tienda Física
4175,2024-10-23,544,49,5,122.23,Web
4176,2024-11-23,741,12,2,6.43,Tienda Física
4177,2025-05-30,240,96,4,518.13,App Móvil
4178,2025-02-28,913,142,5,176.58,App Móvil
4179,2024-10-16,785,188,3,411.39,Web
4180,2024-09-28,733,177,1,242.64,Web
4181,2025-01-11,84,87,5,27.18,App Móvil
4182,2024-10-16,222,92,1,238.46,Tienda Física
4183,2024-07-07,972,95,1,47.74,Tienda Física
4184,2024-08-21,762,45,2,169.79,App Móvil
4185,2025-02-05,707,159,4,126.04,Tienda Física
4186,2024-07-09,930,27,1,245.79,Tienda Física
4187,2024-10-02,184,193,5,241.04,App Móvil
4188,2025-04-13,135,133,4,72.51,Tienda Física
4189,2025-03-10,386,133,3,76.49,App Móvil
4190,2025-03-27,161,64,2,537.67,App Móvil
4191,2025-02-11,209,137,1,318.96,Tienda Física
4192,2025-06-25,705,177,3,249.39,Web
4193,2024-12-17,585,66,2,574.99,Web
4194,2024-09-17,613,177,5,233.62,App Móvil
4195,2024-09-03,885,160,2,462.72,Web
4196,2025-05-10,58,109,2,208.18,Web
4197,2025-04-01,886,87,1,34.55,Web
4198,2025-03-08,626,63,4,356.97,Web
4199,2025-01-23,431,127,1,111.2,App Móvil
4200,2025-01-11,790,42,1,476.13,App Móvil
4201,2025-04-12,756,96,5,443.03,App Móvil
4202,2025-04-05,929,113,2,313.63,App Móvil
4203,2025-03-31,5,59,3,349.31,Tienda Física
4204,2024-09-21,981,149,3,341.31,Web
4205,2025-05-03,517,75,3,100.87,App Móvil
4206,2025-03-10,593,14,5,485.1,Tienda Física
4207,2025-04-10,381,200,1,241.65,Tienda Física
4208,2025-04-02,214,48,5,303.09,Web
4209,2025-05-19,656,115,1,514.94,App Móvil
4210,2025-03-14,754,152,2,18.82,Tienda Física
4211,2024-07-01,902,75,5,105.34,App Móvil
4212,2024-08-18,227,34,3,110.24,App Móvil
4213,2025-01-15,3,97,4,265.34,App Móvil
4214,2024-11-25,799,146,4,436.95,App Móvil
4215,2024-09-27,95,95,5,46.33,App Móvil
4216,2024-12-17,824,164,1,439.06,App Móvil
4217,2024-10-02,285,185,1,299.77,App Móvil
4218,2025-04-19,809,44,4,23.33,Tienda Física
4219,2024-09-24,268,101,5,374.05,Tienda Física
4220,2024-07-09,267,130,5,519.45,Web
4221,2025-06-03,971,86,4,407.95,Web
4222,2025-01-17,839,161,4,40.93,Tienda Física
4223,2024-11-07,823,155,4,126.76,Web
4224,2025-03-28,760,111,5,478.21,App Móvil
4225,2024-08-27,679,48,1,268.07,Web
4226,2024-12-29,380,114,1,496.32,Tienda Física
4227,2025-06-22,641,30,5,408.03,Web
4228,2024-08-11,358,146,1,437.93,App Móvil
4229,2024-10-16,151,116,3,491.45,Web
4230,2024-12-29,498,20,3,29.41,Web
4231,2024-11-05,787,68,4,269.96,Web
4232,2025-06-01,711,17,1,117.54,App Móvil
4233,2025-04-06,801,137,4,281.16,Web
4234,2024-08-08,43,169,4,456.56,Web
4235,2025-02-28,842,153,4,475.37,App Móvil
4236,2024-11-22,475,100,4,373.24,Web
4237,2025-02-28,109,97,4,269.42,Web
4238,2025-06-16,816,198,2,24.92,App Móvil
4239,2024-09-10,981,77,1,367.2,App Móvil
4240,2024-11-27,450,124,4,449.93,Tienda Física
4241,2024-07-06,886,172,4,59.39,Web
4242,2025-03-17,855,77,1,358.0,Tienda Física
4243,2024-09-04,569,114,2,500.27,Tienda Física
4244,2025-04-17,694,33,3,462.63,Tienda Física
4245,2025-04-08,427,172,3,51.04,Web
4246,2025-02-06,441,112,3,258.82,App Móvil
4247,2025-01-13,153,86,1,384.13,App Móvil
4248,2025-02-03,133,179,2,508.45,Web
4249,2025-01-17,124,127,4,124.23,App Móvil
4250,2024-10-17,691,85,1,88.67,Tienda Física
4251,2025-05-22,557,52,1,85.54,Web
4252,2025-03-29,484,66,3,561.71,Web
4253,2024-11-30,150,21,5,309.2,Web
4254,2025-04-18,714,11,1,360.95,App Móvil
4255,2025-01-28,1,38,3,500.13,App Móvil
4256,2025-05-03,208,40,5,192.39,Web
4257,2025-06-11,894,124,1,448.07,Tienda Física
4258,2025-05-03,798,64,1,456.49,Tienda Física
4259,2024-08-11,95,132,4,218.77,App Móvil
4260,2024-11-05,628,192,1,474.56,App Móvil
4261,2024-12-04,625,84,3,339.07,App Móvil
4262,2024-09-08,704,196,4,79.34,Tienda Física
4263,2025-03-20,695,28,4,247.72,Web
4264,2025-05-07,268,180,3,41.64,App Móvil
4265,2025-03-22,800,52,3,69.32,Web
4266,2024-12-03,345,144,1,306.66,App Móvil
4267,2024-07-22,339,39,2,311.43,Web
4268,2025-05-07,857,46,4,166.97,Tienda Física
4269,2024-07-11,298,50,5,39.37,Web
4270,2024-11-22,513,51,2,194.24,Tienda Física
4271,2024-12-24,712,75,5,115.82,App Móvil
4272,2025-06-06,163,200,1,227.05,Web
4273,2025-01-31,467,5,2,358.12,Tienda Física
4274,2024-11-05,237,147,5,162.88,Web
4275,2024-12-28,457,133,3,84.3,Web
4276,2024-07-22,147,129,2,124.16,Tienda Física
4277,2025-04-14,448,168,2,6.31,Tienda Física
4278,2025-02-14,228,174,3,184.55,Web
4279,2024-10-23,790,153,5,522.32,App Móvil
4280,2025-04-01,72,67,3,28.96,App Móvil
4281,2025-04-11,95,188,1,410.29,Web
4282,2024-08-17,852,127,2,116.53,App Móvil
4283,2025-04-09,725,32,4,182.9,Tienda Física
4284,2025-06-20,507,67,2,24.45,Tienda Física
4285,2024-08-03,119,41,4,247.77,Web
4286,2025-04-20,162,87,1,34.45,Web
4287,2024-12-24,784,109,4,171.8,App Móvil
4288,2025-06-01,732,164,2,465.9,Web
4289,2024-12-24,208,197,3,26.95,Tienda Física
4290,2025-05-10,468,29,3,482.02,Tienda Física
4291,2025-02-12,476,58,3,42.91,Tienda Física
